Date,Open,High,Low,Close ,Adj Close ,Volume
13-Jan-26,324.3,326.86,310.57,310.9,309.32,"19,371,200"
12-Jan-26,321.88,326.02,321.23,324.49,322.84,"12,805,100"
9-Jan-26,329.34,331.9,328.17,329.19,327.51,"6,738,100"
8-Jan-26,326.39,331.4,325.65,329.79,328.11,"11,737,100"
7-Jan-26,331.14,332.15,324.6,326.99,325.33,"9,815,200"
6-Jan-26,332.62,335.87,330.65,334.61,332.91,"7,660,800"
5-Jan-26,325.5,337.25,325.19,334.04,330.85,"10,752,600"
2-Jan-26,322.5,325.73,320.74,325.48,322.37,"8,054,000"
31-Dec-25,324.34,324.88,322.04,322.22,319.14,"5,048,500"
30-Dec-25,324.81,324.94,322.49,323.42,320.33,"7,904,300"
29-Dec-25,327,327.77,323.53,323.75,320.66,"8,635,300"
26-Dec-25,329.11,330.86,326.54,327.91,324.78,"4,158,300"
24-Dec-25,326.24,329.99,325.5,329.17,326.02,"4,289,300"
23-Dec-25,323.61,327.78,323.09,325.93,322.81,"6,668,300"
22-Dec-25,317.51,323.23,317.51,323.09,320,"8,354,600"
19-Dec-25,313.79,318.56,313.19,317.21,314.18,"24,494,400"
18-Dec-25,316,317.7,312.22,313,310.01,"11,444,900"
17-Dec-25,318.43,319.37,314.66,314.98,311.97,"8,718,700"
16-Dec-25,319.09,319.52,314.4,315.55,312.53,"8,331,300"
15-Dec-25,319.59,322.88,318.39,320.02,316.96,"10,864,100"
12-Dec-25,319.68,320.27,316.6,318.52,315.48,"8,982,900"
11-Dec-25,309.24,318,309.24,317.38,314.35,"9,721,900"
10-Dec-25,300.5,311.19,298.46,310.11,307.15,"18,874,100"
9-Dec-25,314.95,318.8,300.02,300.51,297.64,"18,049,200"
8-Dec-25,315.06,316.47,313.35,315.21,312.2,"7,417,200"
5-Dec-25,315.64,318.48,314.68,315.04,312.03,"6,518,900"
4-Dec-25,313.26,318.49,313,316.1,313.08,"9,627,800"
3-Dec-25,307.2,312.36,306.8,312.13,309.15,"8,535,300"
2-Dec-25,308.74,310.48,307.09,307.88,304.94,"7,249,000"
1-Dec-25,312.95,314.04,308.54,308.92,305.97,"7,727,300"
28-Nov-25,309.1,313.72,308.24,313.08,310.09,"4,322,400"
26-Nov-25,305,308.53,303.2,307.64,304.7,"7,910,900"
25-Nov-25,300.05,304.5,295.56,303,300.1,"8,877,200"
24-Nov-25,298.24,299.82,294.51,298,295.15,"10,940,200"
21-Nov-25,301.29,301.68,292.81,298.02,295.17,"11,766,800"
20-Nov-25,306.34,309.92,298.16,298.38,295.53,"7,501,600"
19-Nov-25,299.74,304.45,299.27,303.27,300.37,"5,546,600"
18-Nov-25,299.5,302.95,297.02,299.41,296.55,"8,077,300"
17-Nov-25,304,305.59,297.67,300.37,297.5,"8,344,000"
14-Nov-25,307.51,307.64,301.23,303.61,300.71,"10,327,000"
13-Nov-25,319.23,320.63,309.1,309.48,306.52,"8,973,300"
12-Nov-25,316.26,322.25,316.21,320.41,317.35,"10,578,300"
11-Nov-25,317.5,319.05,315.28,315.62,312.6,"5,030,200"
10-Nov-25,315,319.56,314.21,316.89,313.86,"5,794,100"
7-Nov-25,311.89,314.43,307.64,314.21,311.21,"7,302,300"
6-Nov-25,310.99,314.84,310.26,313.42,310.42,"7,206,100"
5-Nov-25,309.61,313.1,305.63,311.68,308.7,"6,865,200"
4-Nov-25,306.71,312.22,305.1,309.25,306.29,"7,085,200"
3-Nov-25,311,312.32,306.21,309.35,306.39,"7,770,000"
31-Oct-25,308.54,312.87,307.25,311.12,308.15,"7,721,300"
30-Oct-25,305.79,312.61,305.1,309.44,306.48,"7,514,600"
29-Oct-25,303.51,308.25,303.01,305.51,302.59,"7,520,300"
28-Oct-25,304.86,307.97,303.16,305.36,302.44,"6,336,000"
27-Oct-25,302.16,304.53,301.01,304.15,301.24,"5,642,200"
24-Oct-25,296.08,302.6,295.45,300.44,297.57,"7,228,300"
23-Oct-25,294.38,296.37,292.51,294.54,291.72,"5,438,800"
22-Oct-25,297.77,298.06,290.54,294.11,291.3,"8,054,100"
21-Oct-25,301.66,304.05,297,297.09,294.25,"7,372,700"
20-Oct-25,298.5,303.69,298.16,302.36,299.47,"6,894,900"
17-Oct-25,299.16,299.55,294.2,297.56,294.72,"10,153,500"
16-Oct-25,305.35,308.68,297.07,298.54,295.69,"10,549,400"
15-Oct-25,306.39,312.12,305.44,305.69,302.77,"11,354,800"
14-Oct-25,305.84,307,294.21,302.08,299.19,"16,178,800"
13-Oct-25,305.6,309.46,305.45,307.97,305.03,"10,788,700"
10-Oct-25,305.66,310.47,300.81,300.89,298.01,"8,597,400"
9-Oct-25,305.05,308.04,303.39,305.53,302.61,"7,060,300"
8-Oct-25,308.21,308.78,303.55,304.03,301.12,"6,489,900"
7-Oct-25,309.35,310.01,304.7,307.69,304.75,"8,454,200"
6-Oct-25,310.18,311.75,305.13,309.18,306.22,"7,214,500"
3-Oct-25,308.51,311.66,308.21,310.03,305.58,"6,029,900"
2-Oct-25,310,310.56,306.14,307.55,303.14,"7,600,000"
1-Oct-25,313.97,314.59,307.41,310.71,306.25,"9,235,200"
30-Sep-25,316.25,317.41,310.11,315.43,310.9,"11,823,300"
29-Sep-25,317.06,318.01,313.66,315.69,311.16,"6,462,400"
26-Sep-25,314.9,317.81,313.7,316.06,311.52,"7,258,100"
25-Sep-25,314.12,315.65,311.8,313.45,308.95,"7,083,200"
24-Sep-25,314.05,316.58,311.67,313.42,308.92,"7,310,500"
23-Sep-25,311.82,316.31,310.58,312.74,308.25,"8,584,400"
22-Sep-25,309.8,313.7,309.56,312.44,307.96,"7,520,200"
19-Sep-25,313.6,315.8,309.12,314.78,310.26,"23,568,600"
18-Sep-25,311.79,313.44,309.61,313.23,308.73,"8,050,700"
17-Sep-25,310.39,312.91,308.77,311.75,307.28,"8,657,800"
16-Sep-25,310,310.9,307.13,309.19,304.75,"10,525,600"
15-Sep-25,307.17,309.95,307.17,308.9,304.47,"7,122,000"
12-Sep-25,305,307.55,303.7,306.91,302.51,"6,846,700"
11-Sep-25,301.24,305.73,300.79,305.56,301.17,"7,942,500"
10-Sep-25,296.7,301.54,295.4,300.54,296.23,"7,787,300"
9-Sep-25,292.6,299,292.31,297.85,293.58,"7,848,200"
8-Sep-25,294.89,296.46,291.44,292.91,288.71,"8,188,500"
5-Sep-25,303.65,305.15,294.31,294.38,290.16,"9,837,700"
4-Sep-25,300,304.43,298.28,303.82,299.46,"6,605,800"
3-Sep-25,300.57,300.57,296.38,299.51,295.21,"6,316,900"
2-Sep-25,300.26,300.46,294.5,299.7,295.4,"7,221,900"
29-Aug-25,302.04,302.95,299.73,301.42,297.09,"6,796,400"
28-Aug-25,300.02,301.24,298.7,301.07,296.75,"6,410,500"
27-Aug-25,297.25,301.07,297.04,299.28,294.98,"6,056,500"
26-Aug-25,294.16,298.74,293.5,298.57,294.29,"6,714,700"
25-Aug-25,296.24,297.35,294.14,294.9,290.67,"5,856,300"
22-Aug-25,293.2,297.16,290.13,296.24,291.99,"8,552,800"
21-Aug-25,291.94,292.77,289.47,291.47,287.29,"6,624,000"
20-Aug-25,290.81,293.33,287.27,292.24,288.05,"7,374,200"
19-Aug-25,290.83,292.48,289.53,290.66,286.49,"6,031,500"
18-Aug-25,290,291.9,288.41,291.53,287.35,"5,386,900"
15-Aug-25,294.84,295.5,289.82,290.49,286.32,"7,340,500"
14-Aug-25,290.58,294.2,289.64,294.16,289.94,"6,322,400"
13-Aug-25,293.95,294.55,287.16,290.53,286.36,"8,420,400"
12-Aug-25,291.5,294.75,290.34,292.85,288.65,"8,570,900"
11-Aug-25,289.4,291.32,288.78,289.56,285.4,"5,510,100"
8-Aug-25,288.98,291.23,284.71,288.76,284.62,"6,634,100"
7-Aug-25,292.94,293.46,286.41,286.94,282.82,"8,057,100"
6-Aug-25,292.3,293.29,290.16,291.35,287.17,"6,330,200"
5-Aug-25,294.69,295.79,287.24,291.37,287.19,"7,182,300"
4-Aug-25,290.26,294.32,290.26,294.26,290.04,"6,649,500"
1-Aug-25,290.4,291.8,284.24,289.37,285.22,"12,007,100"
31-Jul-25,299.14,300.98,295.5,296.24,291.99,"14,749,700"
30-Jul-25,297.42,300.61,297.38,299.63,295.33,"8,061,700"
29-Jul-25,300,301.29,296.2,297.04,292.78,"7,635,700"
28-Jul-25,297.66,299.43,296.82,298.28,294,"5,840,400"
25-Jul-25,296.7,298.9,295.96,298.62,294.33,"5,918,500"
24-Jul-25,297.42,299.59,296.2,296.55,292.29,"7,001,200"
23-Jul-25,292.84,296.99,292.55,296.76,292.5,"7,083,500"
22-Jul-25,291.5,293.63,289.18,291.43,287.25,"6,717,500"
21-Jul-25,291,294.18,290.58,290.97,286.79,"7,898,100"
18-Jul-25,289.52,292.5,288.23,291.27,287.09,"12,217,000"
17-Jul-25,283.44,290.3,283.44,289.9,285.74,"8,509,500"
16-Jul-25,288.4,290.73,283.01,285.82,281.72,"9,979,800"
15-Jul-25,288,291.95,285.48,286.55,282.44,"12,526,100"
14-Jul-25,287.07,289.3,285.26,288.7,284.56,"9,079,900"
11-Jul-25,285.52,287.38,283.65,286.86,282.74,"7,384,700"
10-Jul-25,283,288.31,283,288.19,284.05,"8,410,900"
9-Jul-25,287.18,287.2,282.48,283.16,279.1,"11,273,800"
8-Jul-25,289.27,289.7,280.31,282.78,278.72,"15,440,900"
7-Jul-25,295.25,296.04,290.08,291.97,287.78,"8,825,700"
3-Jul-25,292.15,296.4,291.21,296,291.75,"6,541,600"
2-Jul-25,292.04,292.82,289.7,292,286.43,"8,158,700"
1-Jul-25,290.89,291.13,286.59,290.41,284.87,"9,338,300"
30-Jun-25,290.4,292.65,288.92,289.91,284.38,"12,689,200"
27-Jun-25,285.81,288.7,285.04,287.11,281.63,"17,868,600"
26-Jun-25,284.7,289.41,284.47,288.75,283.24,"8,942,100"
25-Jun-25,281.5,284.28,280.91,284.06,278.64,"6,826,900"
24-Jun-25,280.21,282.71,279.51,281.26,275.89,"9,267,900"
23-Jun-25,275.06,278.55,272.11,278.27,272.96,"8,094,600"
20-Jun-25,275.57,277.3,273.81,275,269.75,"13,969,700"
18-Jun-25,270,277.72,269.72,273.96,268.73,"9,586,400"
17-Jun-25,268.17,270.59,267.8,269.52,264.38,"6,739,300"
16-Jun-25,267,271.73,266.85,270.36,265.2,"8,566,000"
13-Jun-25,265.08,267.02,262.71,264.95,259.9,"7,098,300"
12-Jun-25,266.86,268.29,265.14,268.24,263.12,"6,618,000"
11-Jun-25,268.68,269.62,265.79,268.15,263.03,"7,434,100"
10-Jun-25,265.88,268.9,265.85,268.6,263.48,"7,538,100"
9-Jun-25,266,267.9,263.35,266.74,261.65,"8,285,000"
6-Jun-25,264.33,266.65,264.26,265.73,260.66,"7,738,100"
5-Jun-25,264.74,264.74,260.31,261.95,256.95,"8,173,800"
4-Jun-25,265.92,267.12,264.18,264.22,259.18,"5,915,700"
3-Jun-25,263.73,266.58,262.88,266.27,261.19,"6,998,400"
2-Jun-25,263.02,265.03,261.9,264.66,259.61,"6,011,200"
30-May-25,263.45,265.33,262.73,264,258.96,"10,977,700"
29-May-25,264.8,265.41,262.53,264.37,259.33,"5,081,200"
28-May-25,266.24,266.72,262.9,263.49,258.46,"5,535,400"
27-May-25,262.04,265.3,261.99,265.29,260.23,"7,506,600"
23-May-25,256.81,261.99,256,260.71,255.74,"6,671,800"
22-May-25,259.44,262.3,258.87,260.67,255.7,"6,514,100"
21-May-25,264.35,265.65,260.73,261.04,256.06,"7,464,000"
20-May-25,262.52,266.66,262.3,265.68,260.61,"8,436,300"
19-May-25,265.55,268.32,261.93,264.88,259.83,"12,145,000"
16-May-25,267.5,268.46,264.71,267.56,262.46,"8,932,900"
15-May-25,266.97,269.52,264.76,267.49,262.39,"9,214,600"
14-May-25,263,266.64,262.29,265.64,260.57,"8,643,100"
13-May-25,261.03,263.67,260.39,263.01,257.99,"8,589,000"
12-May-25,262.9,263.6,258.7,260.05,255.09,"9,603,900"
9-May-25,254.5,255.51,252.34,253.08,248.25,"5,087,600"
8-May-25,251.57,255.88,251.55,253.47,248.63,"8,320,100"
7-May-25,249.85,252.45,248.83,249.39,244.63,"8,724,100"
6-May-25,250,252.65,249,249.25,244.5,"6,369,900"
5-May-25,251.18,255.16,250.59,252.56,247.74,"5,450,700"
2-May-25,251.26,253.62,249.46,252.51,247.69,"7,165,000"
1-May-25,242.84,248.45,242.17,246.89,242.18,"8,689,600"
30-Apr-25,241.21,245.22,238.43,244.62,239.95,"12,991,700"
29-Apr-25,242.19,245.25,241.69,244.62,239.95,"7,216,800"
28-Apr-25,244.56,246.84,240.84,243.22,238.58,"7,394,300"
25-Apr-25,244.65,245.62,241.75,243.55,238.9,"8,588,600"
24-Apr-25,239.74,245.47,237.58,244.64,239.97,"9,055,200"
23-Apr-25,240.22,246.79,240,240.88,236.28,"14,126,800"
22-Apr-25,231.98,235.99,231.37,235.59,231.1,"10,701,400"
21-Apr-25,230.63,231.81,226.34,228.99,224.62,"8,716,200"
17-Apr-25,230.8,234.34,230.55,231.96,227.53,"9,557,900"
16-Apr-25,232,233.58,227.93,229.61,225.23,"9,322,300"
15-Apr-25,236.1,238.65,232.82,233.13,228.68,"10,912,900"
14-Apr-25,237.1,239.78,233.63,234.72,230.24,"13,017,800"
11-Apr-25,226.31,238.58,225,236.2,231.69,"20,284,500"
10-Apr-25,230,230.35,220.1,227.11,222.78,"18,896,400"
9-Apr-25,212.5,237.48,211,234.34,229.87,"24,022,400"
8-Apr-25,223.52,227.84,213.25,216.87,212.73,"19,485,700"
7-Apr-25,205.77,222.05,202.16,214.44,210.35,"22,914,400"
4-Apr-25,215.31,217.7,208.93,210.28,206.27,"27,170,700"
3-Apr-25,234.27,235.14,227.3,228.69,222.95,"17,188,500"
2-Apr-25,241.6,247.25,241.46,245.82,239.65,"7,758,800"
1-Apr-25,242.62,245.69,240.88,243.66,237.55,"8,054,700"
31-Mar-25,239.41,245.86,237.36,245.3,239.15,"13,603,000"
28-Mar-25,246.94,249.51,241.11,242.85,236.76,"11,978,400"
27-Mar-25,249.53,250.64,247.18,248.12,241.9,"8,022,500"
26-Mar-25,252.6,254.67,249.78,251.03,244.73,"12,779,300"
25-Mar-25,249.31,251.82,247.62,251.13,244.83,"9,287,700"
24-Mar-25,245.48,248.69,244.41,248.06,241.84,"9,422,700"
21-Mar-25,237.81,242.3,236.5,241.63,235.57,"19,326,900"
20-Mar-25,236.56,241.76,236.2,239.01,233.02,"8,328,500"
19-Mar-25,235.74,242.33,234.89,239.11,233.11,"10,120,600"
18-Mar-25,234.32,236.17,233.52,234.97,229.08,"10,344,900"
17-Mar-25,231.18,235.67,230.46,233.93,228.06,"9,586,000"
14-Mar-25,228.12,233.14,227.58,232.44,226.61,"11,962,100"
13-Mar-25,229.3,229.5,224.23,225.19,219.54,"16,467,900"
12-Mar-25,234,234.32,227.26,227.9,222.18,"16,054,000"
11-Mar-25,231.75,233.32,226.69,229.14,223.39,"18,143,000"
10-Mar-25,236.21,237.51,228.7,232.22,226.4,"18,887,200"
7-Mar-25,245.23,246.72,239.42,242.28,236.2,"20,498,700"
6-Mar-25,248.11,249.36,243.85,246.54,240.36,"9,983,200"
5-Mar-25,251.25,253.05,247.83,251.53,245.22,"7,861,400"
4-Mar-25,255.28,257.23,245.95,250.25,243.97,"13,465,600"
3-Mar-25,264,266.32,257.82,260.62,254.08,"9,058,300"
28-Feb-25,260.73,264.81,257.89,264.65,258.01,"10,467,100"
27-Feb-25,260.18,263.64,257.86,259.05,252.55,"8,204,400"
26-Feb-25,257.16,260.91,256.93,258.79,252.3,"5,943,600"
25-Feb-25,262.23,263,253.35,257.4,250.94,"9,608,400"
24-Feb-25,265.49,267,258.61,261.34,254.79,"10,372,800"
21-Feb-25,268.32,269.2,262.84,264.24,257.61,"12,835,600"
20-Feb-25,278.68,278.74,265.74,266.8,260.11,"13,846,700"
19-Feb-25,278.38,280.25,277.22,279.25,272.25,"7,007,200"
18-Feb-25,276.76,279.97,276.02,279.95,272.93,"7,919,800"
14-Feb-25,277.37,279.23,276.45,276.59,269.65,"5,688,600"
13-Feb-25,275.5,276.97,273.81,276.32,269.39,"8,398,700"
12-Feb-25,274.08,276.45,273.25,275.45,268.54,"6,683,900"
11-Feb-25,270.26,276.22,269.66,274.99,268.09,"7,196,400"
10-Feb-25,276.15,276.18,269.59,271.04,264.24,"8,627,400"
7-Feb-25,277.27,278.55,274.71,275.8,268.88,"6,857,900"
6-Feb-25,272.45,276.98,271.19,276.9,269.95,"7,264,400"
5-Feb-25,268.91,270.64,268.33,270.43,263.65,"5,704,400"
4-Feb-25,269.84,269.84,266.83,267.94,261.22,"5,626,000"
3-Feb-25,261.83,268.17,261.7,266.81,260.12,"8,381,400"
31-Jan-25,269.23,270.82,266.96,267.3,260.6,"7,193,800"
30-Jan-25,268.63,269.7,266.62,268.23,261.5,"8,753,500"
29-Jan-25,267.21,270.68,265.61,266.58,259.89,"7,684,900"
28-Jan-25,265.85,267.33,264.83,267.14,260.44,"7,375,400"
27-Jan-25,264.17,265.97,262.26,265.85,259.18,"7,522,300"
24-Jan-25,263.69,267.1,263.01,264.84,258.2,"7,666,300"
23-Jan-25,264.69,266.86,263.81,265.95,259.28,"10,749,700"
22-Jan-25,262.9,263.38,260.25,262.84,256.25,"9,021,900"
21-Jan-25,260.07,264.25,259.5,263.03,256.43,"13,712,100"
17-Jan-25,254.14,260.62,252.14,259.16,252.66,"17,678,100"
16-Jan-25,254,257.04,252.33,254.27,247.89,"15,292,300"
15-Jan-25,250.4,253.67,243.68,252.35,246.02,"18,448,500"
14-Jan-25,242.66,247.72,242.19,247.47,241.26,"12,407,400"
13-Jan-25,239.67,244.54,239,244.21,238.08,"10,005,300"
10-Jan-25,243.09,243.81,238.74,239.87,233.85,"10,256,800"
8-Jan-25,242.75,244.25,240.5,243.13,237.03,"8,675,300"
7-Jan-25,242.14,245.26,240.9,243.17,237.07,"8,753,400"
6-Jan-25,243.7,245.69,240.58,240.85,234.81,"9,917,800"
3-Jan-25,243.89,244.88,240.26,243.28,235.96,"9,491,100"
2-Jan-25,240.92,243.28,239.45,240,232.78,"9,220,900"
31-Dec-24,240.05,241.44,239.03,239.71,232.5,"4,871,000"
30-Dec-24,238.77,240.84,237.11,239.32,232.12,"5,723,800"
27-Dec-24,242.72,243.39,240.04,241.17,233.91,"5,730,200"
26-Dec-24,241.43,243.26,240.79,243.14,235.82,"4,451,800"
24-Dec-24,239.43,242.49,239.07,242.31,235.02,"3,729,100"
23-Dec-24,236.07,238.62,234.88,238.39,231.22,"8,611,500"
20-Dec-24,231.92,239.21,231.59,237.6,230.45,"32,348,400"
19-Dec-24,232.27,236.36,232.27,232.96,225.95,"11,790,800"
18-Dec-24,239,239.07,229.53,230.37,223.44,"11,322,400"
17-Dec-24,238.65,239.02,236.63,238.36,231.19,"8,083,600"
16-Dec-24,240.61,240.67,237.52,239.58,232.37,"9,032,000"
13-Dec-24,242.07,242.72,239.14,239.94,232.72,"10,392,700"
12-Dec-24,243,244.1,241.04,241.53,234.26,"6,113,800"
11-Dec-24,244,244.27,242.18,243.53,236.2,"7,884,400"
10-Dec-24,243.89,247.96,242.22,242.86,235.55,"9,108,300"
9-Dec-24,247.13,247.87,243.76,243.81,236.47,"7,076,500"
6-Dec-24,245.7,247.74,244.84,247.36,239.92,"5,519,700"
5-Dec-24,245.39,247.18,244.62,245.48,238.09,"6,572,500"
4-Dec-24,244.7,245.35,242.23,243.4,236.08,"7,346,300"
3-Dec-24,248.23,249.04,244.63,244.82,237.45,"6,657,700"
2-Dec-24,249.55,250.25,245.03,246.25,238.84,"8,899,700"
29-Nov-24,249.86,251.77,249.45,249.72,242.21,"5,494,800"
27-Nov-24,249.35,251.19,248.77,249.79,242.27,"5,472,300"
26-Nov-24,250.49,251,248.34,249.97,242.45,"6,212,100"
25-Nov-24,249.59,254.31,249.06,250.29,242.76,"10,295,400"
22-Nov-24,243.61,249.15,243.03,248.55,241.07,"7,997,300"
21-Nov-24,243.23,245.49,242.11,244.76,237.39,"8,783,500"
20-Nov-24,244.4,244.61,238.64,240.78,233.53,"9,015,300"
19-Nov-24,242.25,245.15,241.55,243.09,235.78,"6,792,700"
18-Nov-24,247.76,247.93,242.68,245.03,237.66,"9,051,400"
15-Nov-24,241.46,246.42,241.46,245.31,237.93,"11,518,800"
14-Nov-24,242.42,244.29,241.05,241.87,234.59,"10,172,200"
13-Nov-24,240.58,244.09,240.31,241.16,233.9,"11,472,600"
12-Nov-24,240.55,241.46,238.76,239.56,232.35,"6,861,000"
11-Nov-24,240,242.1,239,239.29,232.09,"9,017,100"
8-Nov-24,239.34,239.34,235.78,236.98,229.85,"9,502,100"
7-Nov-24,244.5,244.57,235.22,236.38,229.27,"16,451,100"
6-Nov-24,235,248,234.77,247.06,239.63,"23,987,800"
5-Nov-24,220.03,221.96,220,221.49,214.83,"5,600,700"
4-Nov-24,222.65,223.76,219.17,219.78,213.17,"8,229,600"
1-Nov-24,223.56,226.15,222.7,222.94,216.23,"6,923,500"
31-Oct-24,224.7,225.69,221.82,221.92,215.24,"7,829,900"
30-Oct-24,222.54,226.31,221.58,224.41,217.66,"7,110,900"
29-Oct-24,225.21,226.75,222.81,222.9,216.19,"6,580,000"
28-Oct-24,223.35,225.64,222.95,225.5,218.71,"6,843,000"
25-Oct-24,225,225.62,220.88,222.31,215.62,"6,369,700"
24-Oct-24,221.83,225.06,221.66,224.98,218.21,"6,002,200"
23-Oct-24,223.66,224.8,222.53,223.41,216.69,"6,180,500"
22-Oct-24,223.02,225.28,221.1,224.12,217.38,"9,586,800"
21-Oct-24,225.22,225.7,222.9,223,216.29,"5,870,000"
18-Oct-24,225,225.92,223.1,225.37,218.59,"7,000,500"
17-Oct-24,224.27,225.85,223.31,224.42,217.67,"6,470,200"
16-Oct-24,222.33,223.68,221.04,223.64,216.91,"6,382,500"
15-Oct-24,223.66,225.45,221.82,222.39,215.7,"9,235,800"
14-Oct-24,223.2,223.7,218.88,221.48,214.82,"9,048,900"
11-Oct-24,215.67,224.63,215.16,222.29,215.6,"18,320,700"
10-Oct-24,214.81,214.81,211.47,212.84,206.44,"7,927,100"
9-Oct-24,209.7,214.24,209.38,213.42,207,"7,024,000"
8-Oct-24,210.58,211.33,208.38,210.75,204.41,"6,021,800"
7-Oct-24,211.03,213.33,209.69,210.93,204.58,"6,718,900"
4-Oct-24,209.3,211.67,206.91,211.22,204.86,"10,211,700"
3-Oct-24,206.17,206.49,204.34,205.23,197.84,"7,251,300"
2-Oct-24,207.08,208.95,205.69,207.29,199.83,"5,810,900"
1-Oct-24,208.9,209.09,206.19,207.04,199.59,"8,540,100"
30-Sep-24,206.31,210.96,205.26,210.86,203.27,"8,663,800"
27-Sep-24,210.65,212.44,209.33,210.5,202.92,"7,032,500"
26-Sep-24,211.13,211.7,209.01,209.78,202.23,"7,807,500"
25-Sep-24,211.68,212.24,208.61,210.19,202.62,"8,976,500"
24-Sep-24,211.15,212.95,210.37,211.59,203.97,"7,323,200"
23-Sep-24,211,211.8,209.99,211.44,203.83,"7,223,500"
20-Sep-24,209.93,211.42,209.5,211.09,203.49,"20,885,000"
19-Sep-24,209.78,211.91,207.34,210.48,202.9,"11,635,200"
18-Sep-24,209.01,211.34,206.7,207.53,200.06,"8,259,900"
17-Sep-24,207.73,209.93,207.66,209.25,201.72,"7,573,300"
16-Sep-24,205.83,208.21,205.59,207.86,200.38,"8,634,900"
13-Sep-24,206.86,207.85,203.02,204.32,196.96,"10,226,700"
12-Sep-24,207.65,208.78,204.89,206.6,199.16,"9,054,400"
11-Sep-24,205.25,207.7,201.83,207.23,199.77,"13,658,700"
10-Sep-24,218.6,218.64,200.61,205.56,198.16,"28,406,900"
9-Sep-24,215.19,218.15,214.18,216.81,209.01,"8,935,100"
6-Sep-24,217.6,218.74,211.09,212.46,204.81,"7,777,000"
5-Sep-24,220.15,220.8,216.03,217.63,209.8,"8,067,900"
4-Sep-24,221.04,222.07,217.21,219.33,211.43,"7,389,500"
3-Sep-24,222.3,224.1,219.24,220.3,212.37,"8,956,100"
30-Aug-24,222.5,225.48,221.93,224.8,216.71,"8,574,100"
29-Aug-24,222.15,222.98,218.94,222.21,214.21,"6,416,100"
28-Aug-24,219.25,222.21,219.19,221.29,213.32,"6,506,400"
27-Aug-24,219.51,220.42,219.19,220.18,212.25,"5,185,200"
26-Aug-24,219.01,219.68,218.05,219.17,211.28,"5,105,200"
23-Aug-24,217.6,219.19,216.5,218.31,210.45,"7,214,000"
22-Aug-24,214.58,216.8,214.34,216.63,208.83,"5,247,100"
21-Aug-24,214.43,215,212.84,214.6,206.87,"5,202,300"
20-Aug-24,215,216,213.68,214.52,206.8,"5,640,000"
19-Aug-24,214,215.53,213.82,215.45,207.69,"6,090,800"
16-Aug-24,211.69,214.09,211.59,213.97,206.27,"7,931,200"
15-Aug-24,213,213.89,211.1,211.55,203.93,"7,001,000"
14-Aug-24,207.74,210.76,207.12,210.24,202.67,"6,999,800"
13-Aug-24,207.73,208.09,205.4,207.94,200.45,"6,387,800"
12-Aug-24,206.41,207.14,203.66,206.19,198.77,"6,936,000"
9-Aug-24,203.47,206.47,202.9,205.8,198.39,"5,540,200"
8-Aug-24,202.47,204.91,201.79,204.06,196.71,"7,761,200"
7-Aug-24,203.51,205.75,200.2,200.4,193.19,"9,204,400"
6-Aug-24,195.4,202.6,194,200.34,193.13,"10,605,800"
