Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,SMA_50,EMA_10,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Width,Vol_SMA_10,Vol_Change_Pct,Weekly_Return,Return_Lag1,Return_Lag2,Return_Lag3,Ticker,SP500_Proxy,Excess_Return,Rank_AAPL,Rank_AMZN,Rank_GOOGL,Rank_MSFT,Rank_NVDA,Weekly_Rank
2015-02-06,-0.6205757705930305,-0.6249576039206252,-0.6172931545304826,-0.6566866001100493,0.3735747311963763,-0.6605866694991583,-0.6693863182475268,-0.6807201274562683,,-0.6677074467698272,-0.6744562035654211,0.8305114163763903,-0.02258245245839193,-0.17891194181912254,0.4709208336005316,-0.6730278178454716,-0.6881596240143916,0.4295759241168187,0.7552176608025647,-0.944415765082264,0.2752763613969165,0.7022505826055134,1.382274640979699,-1.4632708341489842,AAPL,0.8973251307049221,-0.6362772921025509,4,2,5,3,1,4
2015-02-06,-0.8173962655868574,-0.80347396307871,-0.81042908677201,-0.7865136562870942,-0.10303283693342934,-0.8061061549599813,-0.8230039967410847,-0.83861210554465,,-0.8175774721137488,-0.8284688698797047,1.902803127283074,0.0662182723557749,-0.21812062051266226,0.8780964039256831,-0.8112812035181405,-0.8675461823670372,2.885481373927332,-0.01529744114914554,-1.7044218576472792,1.133777661230107,3.035476634542753,1.5893297326333602,-0.6823439676189595,AMZN,0.8973251307049221,0.6946658344725208,4,2,5,3,1,2
2015-02-06,-0.6662984334600395,-0.6747316021845414,-0.6664154011856627,-0.6560156592512534,-0.5314379892539765,-0.6596151002342121,-0.658578329758659,-0.6666552040188922,,-0.6600886959988739,-0.66045517599658,0.3579837031004896,-0.32397880218751046,-0.412340967319893,0.2036265873005367,-0.6676134642160833,-0.6645387475901348,-0.14375815186056148,-0.5074708343824312,-1.3682045685558157,-0.3539351262475694,-0.3696011361288166,1.2869523836656434,0.2765489501561049,GOOGL,0.8973251307049221,-1.611750136238282,4,2,5,3,1,5
2015-02-06,-0.43899616322154,-0.4229900340420411,-0.4293544565767047,-0.4953253235695879,-0.5497764893528763,-0.5058710110652687,-0.48011108124010127,-0.4551750152145054,,-0.48467650118743527,-0.46369677626803785,-1.5295098720963105,-1.2057537663694398,-1.0045082266482224,-0.8544160678445306,-0.4218090375444767,-0.4913983943284792,1.3014720766559214,-0.46403339079556194,-1.2843019028793379,1.002486556314326,-3.604699470010574,0.2981385136489393,-0.6599122313281673,MSFT,0.8973251307049221,0.4911239252150066,4,2,5,3,1,3
2015-02-06,-1.0963208971268186,-1.0973319912906783,-1.0959416671603097,-1.0921272174687167,0.2592279507241721,-1.0936906573840406,-1.094107760631488,-1.0967298756281716,,-1.0943537623650978,-1.0956744037321837,-0.1736510850751321,-0.40709786763389444,-0.4317256787199555,-0.006921176859064197,-1.0993205142871414,-1.0921251049352136,-0.28582064952576625,0.3544713399292505,-0.5858824474859748,1.3708733651151481,-2.0898691127365345,0.8123194659307698,-0.18429376419514856,NVDA,0.8973251307049221,1.0622376686533062,4,2,5,3,1,1
2015-02-13,-0.6184453239361448,-0.5971990279657485,-0.6074016441118627,-0.6263265262495259,0.51167926171983,-0.6465933732804199,-0.6524666696012636,-0.6693300967308005,,-0.6525290622599399,-0.6618873039543135,1.1630584493472924,0.13218960003938354,-0.0023486653494960864,0.4357533078498226,-0.6532303802945695,-0.6860966073467147,0.9508650751466893,0.5493454031133287,0.16122279334833303,1.4474969818073675,0.27564269898210625,0.705185949368937,1.380512261811762,AAPL,1.3667337770140837,0.6249301181989096,2,5,4,3,1,2
2015-02-13,-0.8001888118197036,-0.8001237901186387,-0.7960109529414793,-0.7801397181285312,-0.47947243299913833,-0.7873157354955713,-0.796116078009851,-0.8222422395027488,,-0.7978004387443325,-0.8115750852649782,1.9792936519207998,0.2727795570335033,0.09521299841587083,0.5948770413685731,-0.7822937012015612,-0.8651729310127845,3.963510929331285,-0.10651823071693557,-0.37036714792748454,0.30012535275086455,1.1336444688209912,3.038108579244253,1.5878429803828926,AMZN,1.3667337770140837,-1.1538515605437007,2,5,4,3,1,5
2015-02-13,-0.6690844021651978,-0.6648406153500453,-0.6615534723358327,-0.6415904307871372,-0.5531732960347675,-0.6538261666972413,-0.6556088416932653,-0.6600080359604281,,-0.6549286193848403,-0.6564664898359641,-0.10696349165054259,-0.2554789855155986,-0.3369198631359698,0.1963442442701738,-0.663909646405147,-0.6546431205312384,-0.33002819912013587,-0.5288961056807319,0.04392918071516612,0.589944751983872,-0.353202673886664,-0.36652638147440614,1.285063113728009,GOOGL,1.3667337770140837,-0.704541655675488,2,5,4,3,1,4
2015-02-13,-0.4119558787302982,-0.4057605731045316,-0.3966621763795711,-0.47452615694690886,-0.5948542686131261,-0.4924647046107688,-0.49747429081745514,-0.47022533571210007,,-0.4879689599402262,-0.4728918167278748,-1.5333397598355547,-1.0459851181914772,-1.126618731629112,0.03500232642311078,-0.4393911109917424,-0.5036216400050634,1.2255068184910423,-0.5480532712324852,-0.08722518150886736,0.6355458098612246,1.0024297573188297,-3.6012040102100937,0.29493295770854594,MSFT,1.3667337770140837,-0.6338458808895822,2,5,4,3,1,3
2015-02-13,-1.095829255590614,-1.0966938631078074,-1.0954387090034305,-1.0912885413952214,1.144906590179072,-1.093272342839411,-1.0939824800631646,-1.096619061079877,,-1.0940958110125956,-1.0955258905180414,0.09685001645208334,-0.40260352816690104,-0.4298954819322258,0.002084867641702259,-1.0990989484320246,-1.0921370936349575,0.08788725009804525,0.5274463372665037,1.0769052483069752,2.248871469949682,1.3706022155292237,-2.0865706475436223,0.8097983757031829,NVDA,1.3667337770140837,1.8673089789098611,2,5,4,3,1,1
2015-02-20,-0.5818999697449513,-0.5890628936341469,-0.5718592676924149,-0.6172688246557787,0.04840739170377627,-0.6247111370405826,-0.6357340953171591,-0.6528251221819403,,-0.6342522880990532,-0.6467093754670952,1.9659855214204978,0.3076002942456623,0.17766640835200226,0.4570060046928965,-0.6341613848871237,-0.6724567387838122,1.067842998534624,0.36949486279080485,-0.3487005755784577,0.271472315572907,1.4471812477871304,0.278633543543566,0.7025222454983252,AAPL,-0.15377128819991617,0.6030356384340972,1,3,5,2,4,1
2015-02-20,-0.794616874409387,-0.7996451939814856,-0.7914843295295686,-0.7786301011962401,-0.5120072974373128,-0.7834766874972772,-0.7850592213649896,-0.8059814831699376,,-0.78889647905612,-0.8007682740089144,1.7517543764091776,0.2565697383250546,0.22095110082218042,0.15989924085895943,-0.7728181654793849,-0.8414250794502214,3.103116836064454,-0.43336844877033415,-0.38273746623460825,-0.07172505971022586,0.300477231631668,1.1365237353954305,3.0385504076647414,AMZN,-0.15377128819991617,0.07097332498105507,1,3,5,2,4,3
2015-02-20,-0.6525324704463163,-0.6645215512586099,-0.6526678782309707,-0.6493062506632923,-0.6304364171035908,-0.645373851442649,-0.6490874802178396,-0.6533110013552313,,-0.6485979210108747,-0.6512870339487652,0.3968088239229831,-0.18563112547189803,-0.2560576141323474,0.1768841101762599,-0.6606703492317738,-0.6441281579835211,-0.5433386959435647,-0.593944792437007,-0.6181498912552418,-0.5851588965524814,0.5901279957293802,-0.3501300517539703,-0.3706167238488342,GOOGL,-0.15377128819991617,-0.7250082725180335,1,3,5,2,4,5
2015-02-20,-0.3836045501425114,-0.4036866565102017,-0.38207638983008074,-0.47016504136473425,-0.6530719707547179,-0.47693477714139515,-0.4836621081598066,-0.47853301715577684,,-0.4793546411023485,-0.4721039556006786,0.9269728775944964,-0.7330493410457943,-0.9755929405741645,0.5903326878335413,-0.45765449329524543,-0.5008928607737645,0.8000786393950026,-0.6215088280585342,-0.8064262476272988,-0.017978764865532286,0.6357025200462291,1.0053260875799552,-3.6096002801359535,MSFT,-0.15377128819991617,0.1542967418661795,1,3,5,2,4,2
2015-02-20,-1.0950098530302734,-1.0966938631078074,-1.0946004454086324,-1.0912885413952214,-0.0324005378666567,-1.0927005338449378,-1.0935202963448907,-1.0964114969067256,,-1.093675556187836,-1.095234292271102,1.7278767268506496,-0.3964725554836283,-0.425041395045589,0.007200668553384056,-1.0985582768151259,-1.0922986865505053,1.1853127150136344,0.6332156703435944,-1.3247144426366462,-0.18413532657973483,2.2480894459033536,1.373450667169107,-2.0929506727999407,NVDA,-0.15377128819991617,-0.10329743276329839,1,3,5,2,4,4
2015-02-27,-0.5714116169725909,-0.5727906249709435,-0.5732004894440922,-0.6212944698085552,0.7883581833245209,-0.6128920644026006,-0.6187289511479186,-0.6368409760100641,,-0.6204628075923947,-0.6329414760386137,1.5131914374058002,0.3596929658085058,0.3079153750416374,0.2297721175130901,-0.6206462420412051,-0.6537641296251708,0.8771962440124798,0.47662523915210425,0.15347813916238598,-0.38283088162963896,0.2718408665909584,1.4500197407829085,0.27540202304107214,AAPL,-0.2264705784076039,-0.3252119127651553,3,4,1,2,5,3
2015-02-27,-0.7900282200714793,-0.7950187646556729,-0.7884665805882946,-0.7814815998461234,-0.5129414857745722,-0.7806766788517726,-0.7815733742004253,-0.7917904016314262,,-0.7834000318430798,-0.7927747259601234,0.435150240000229,0.18064489723100355,0.2205888934943919,-0.08517700343212241,-0.7779286167062844,-0.805885117488342,1.2369504115102499,-0.5011596388021504,-0.3865406014276136,-0.39546949357754374,-0.07115681489677292,0.3034648466110231,1.1344342183434137,AMZN,-0.2264705784076039,-0.34480567890713065,3,4,1,2,5,4
2015-02-27,-0.6625291816824724,-0.6514399235097601,-0.6587033761135185,-0.6320295235492928,-0.5398882441224434,-0.6466473493506948,-0.6452071685611219,-0.6506126671042608,,-0.6465143934567269,-0.6483964009063792,0.26178833300112975,-0.20216425654852077,-0.23178594839560943,0.04945754158191896,-0.6591022189555309,-0.6401826934187116,-0.6111192715917521,-0.5976413800728994,0.6017403636025551,0.7291696419650001,-0.5842919036746471,0.5930779433631271,-0.3541985677160046,GOOGL,-0.2264705784076039,1.3987335884399525,3,4,1,2,5,1
2015-02-27,-0.3880293239683509,-0.3989006951386713,-0.3720172266925012,-0.47033277657943323,-0.6188289674137688,-0.46733209688907157,-0.4713312835735493,-0.48288547164494305,,-0.4707728327269693,-0.4682554336773631,1.7859712949350752,-0.4956086982926747,-0.7343984415045798,0.6266397872256783,-0.48140114581234844,-0.4837644747554316,-0.06441886425309605,-0.6368027717927315,-0.12896383514640491,-0.19048173770722532,-0.01744179302320114,0.6386465409862773,1.0030619232736362,MSFT,-0.2264705784076039,-0.02701111673155765,3,4,1,2,5,2
2015-02-27,-1.0950098530302734,-1.0966938631078074,-1.0946004454086324,-1.0914562766099205,-0.024880215352135894,-1.0926651120488198,-1.0932104808853884,-1.0962337674196532,,-1.0935072599776954,-1.095045675614232,1.1469922516670545,-0.39608037662152984,-0.4218765940577304,-0.0011531456916574073,-1.098294610387639,-1.0922163908959042,1.4363302412200265,0.4143018125456648,-0.2703651463193368,-0.6256810044684056,-0.18350167441048626,2.250823785588876,1.371676541732668,NVDA,-0.2264705784076039,-0.7017048800361089,3,4,1,2,5,5
2015-03-06,-0.5746892272139535,-0.586031784765511,-0.5767211965422451,-0.6281716136112152,0.2722023158546286,-0.6182019603158827,-0.614283183953093,-0.6252600032936887,,-0.61873892377223,-0.6259077634436437,0.16458518070755732,0.17251654314773152,0.27508050337437506,-0.27726281054814117,-0.6201869922934471,-0.6298871222043178,0.20023421986637796,0.4552090654538691,0.24097205267513952,-0.5264259886404921,-0.38208161590278494,0.2748322055579312,1.4483475423146261,AAPL,-0.3147668916381695,-0.443226174911125,4,3,2,5,1,4
2015-03-06,-0.7921586667283651,-0.7958164248842613,-0.7862870952418191,-0.7816493350608225,-0.53052720882494,-0.7779778753380334,-0.7786682193998462,-0.7825177811979851,,-0.7795954062619533,-0.7862989122676461,0.08442990961673055,0.07466183235623208,0.15211526717104684,-0.22055995330498301,-0.791607238029188,-0.7712147414692806,-0.8119794550437442,-0.5355929971893686,-0.2680048023515443,-0.19667791816626315,-0.39471287391219756,-0.06812087113736444,0.3002663809610642,AMZN,-0.3147668916381695,0.06798554717286309,4,3,2,5,1,3
2015-03-06,-0.639585909992934,-0.6404322123552402,-0.6317112883610133,-0.6234750275996426,-0.5527647216366951,-0.6254684887766256,-0.6348698286937934,-0.641694653225362,,-0.6314258358272146,-0.6376979445718681,0.985656380719975,-0.007158296616871963,-0.1256755892578963,0.35901915621007996,-0.6425495477929772,-0.6397321640116005,-0.14400811558599183,-0.5763267609800459,-1.0494846221175465,0.2514007754637455,0.7292718759222729,-0.5811892297728449,0.5902650039249558,GOOGL,-0.3147668916381695,0.7626464143928352,4,3,2,5,1,2
2015-03-06,-0.3885209655045553,-0.4006555476415658,-0.3971651345364501,-0.4918028840609084,-0.6203735701577316,-0.4718188577306631,-0.4677726382409051,-0.47481646768990043,,-0.471117414020441,-0.46786418145508535,0.07223155431818709,-0.46774340247294566,-0.5659597255147437,0.20470120522073848,-0.48441297513223863,-0.46343915054194357,-0.5585005200965425,-0.6460659481793626,-0.0975674434116645,-0.9966922290202311,-0.18984439279724938,-0.014412834580401674,0.6358942614043595,MSFT,-0.3147668916381695,-1.172284617123534,4,3,2,5,1,5
2015-03-06,-1.0951737335423417,-1.0965343310620899,-1.0946004454086324,-1.0912885413952214,0.5716001019838036,-1.092631377004898,-1.0931461476205737,-1.0959558786293147,,-1.0934002645842433,-1.0948964343901082,0.3062819570993469,-0.3971810836909267,-0.421314536121894,-0.006431506369836321,-1.0982826829886767,-1.091644460088194,0.5489779364571306,0.14442171817647778,1.0359532269774863,0.26574140183513795,-0.6247904332822561,-0.18045112087553034,2.2502175988211714,NVDA,-0.3147668916381695,0.7848788304689607,4,3,2,5,1,1
2015-03-13,-0.5799334036001339,-0.5889033615884292,-0.59398942659509,-0.6394098729960498,0.610874741596848,-0.629833803460099,-0.6227853327925501,-0.6200449001670301,,-0.6258287662419779,-0.6263823290519306,-1.2610113327546661,-0.11710132706012548,0.07524811685529799,-0.608547303403083,-0.6272782964254494,-0.6110541812218977,-0.5157785369529214,0.4865990862043124,-0.6796640592304435,-0.7516352422462381,-0.525593170258562,-0.379005238236792,0.27159562480281146,AAPL,-0.7900966558369873,-0.229257803422439,3,4,5,2,1,3
2015-03-13,-0.7941252328731826,-0.8029953669415569,-0.7968492165362776,-0.7895328901516766,-0.49469395731899324,-0.7837735558837885,-0.7802223756393168,-0.7813073453627686,,-0.7825180516584725,-0.7848827232436257,-0.819667208981958,-0.11766492181147764,0.015045131962949357,-0.42727362576025074,-0.7911735275431848,-0.7691462038843405,-0.8773424353116054,-0.5399403805880817,-0.2649516407666296,-0.7739473952541789,-0.19603696792920147,-0.39163485362681644,-0.07181398304374076,AMZN,-0.7900966558369873,-0.26384855673962104,3,4,5,2,1,4
2015-03-13,-0.6363082997515713,-0.6466539621382298,-0.6424410623744315,-0.6400808138548459,-0.5924453820578239,-0.6254347537327039,-0.6242243663476154,-0.6341012994083836,,-0.627801224938509,-0.6318133484319725,0.2706280383401177,-0.06016135735289348,-0.05228580001087384,-0.03604473297960695,-0.6347695199889188,-0.6323575239708091,-0.13346404827465977,-0.5798710167078657,-0.09371254465090138,-1.0144213603443604,0.25178100536489045,0.7322037287284753,-0.5855653263332684,GOOGL,-0.7900966558369873,-0.6366577429566006,3,4,5,2,1,5
2015-03-13,-0.41277528129063895,-0.4175659444876399,-0.42298365325623755,-0.5058926420956265,-0.5431066187039265,-0.48917891133279107,-0.4787363809498505,-0.47330086563707296,,-0.4825406133944575,-0.47462453583035824,-1.8720423923679521,-0.6373568504901256,-0.5966598950110685,-0.25188020228047625,-0.4853360950996519,-0.45922570770982296,-0.6660188970768254,-0.6296328368165062,0.6121828657959604,-0.7361891289234576,-0.9955857801936823,-0.18679301442978763,-0.018034451598913603,MSFT,-0.7900966558369873,-0.2053115399010572,3,4,5,2,1,2
2015-03-13,-1.0950098530302734,-1.0963747990163721,-1.0944327926896726,-1.0911208061805224,1.1129994832796026,-1.0924761958028582,-1.0930513407040046,-1.0957274301759077,,-1.0932630084229342,-1.0947442500401108,0.037188465176690166,-0.39759634898969143,-0.42152504519981215,-0.007137716648657613,-1.0983982052259054,-1.0910355166578625,-0.5253997097030395,0.5730092341151733,1.1474960753511958,0.25741035130893863,0.26611328745886476,-0.6216824927894401,-0.18429376419514856,NVDA,-0.7900966558369873,1.3350756430197177,3,4,5,2,1,1
2015-03-20,-0.5966492158310833,-0.5901796179541706,-0.5887921923073405,-0.6308553770463997,0.35619159295171937,-0.6312101932521059,-0.6293134661905878,-0.6210933762778164,-0.6544306307295794,-0.6278575981071604,-0.6267571276316046,-0.9552474804667354,-0.23992026714528664,-0.13497549466597344,-0.3674009790996499,-0.627520789702833,-0.6129934104271383,-0.46981213437274544,0.4381598667303019,0.4006173294747226,0.25837442484144507,-0.7506713829710757,-0.5224981297751808,-0.3831121921748164,AAPL,0.5967243902967463,-0.30636556982492963,5,4,3,1,2,5
2015-03-20,-0.800680453355908,-0.8029953669415569,-0.7965139110983583,-0.7829912167784147,-0.5079875211979439,-0.7874979047327486,-0.7849999670421339,-0.7822501214428738,-0.8152070133814269,-0.7851906338903739,-0.785263873448734,-0.9529380878182452,-0.2505729619430477,-0.15148657931146972,-0.3517244241185774,-0.7908135023168472,-0.7715299955856516,-0.766235771827466,-0.5341640392628109,0.6106165761422127,0.3176969441345383,-0.7729705533665647,-0.19298478425446416,-0.3957586198148125,AMZN,0.5967243902967463,-0.21439727656829655,5,4,3,1,2,4
2015-03-20,-0.6477799355963405,-0.6533543080583722,-0.6416027987796331,-0.6300167009729045,-0.597829200949091,-0.6330453796414487,-0.6280268008942942,-0.63081095974364,-0.654583557783621,-0.6301928152462583,-0.6309242213092813,-0.2534189009952586,-0.1958400940278019,-0.13443012106834587,-0.22613461293168774,-0.634583632618037,-0.6256350328873671,-0.317516810647395,-0.6173017169585046,0.33153158452235215,0.3372232726765647,-1.0133045955953186,0.2547749529965702,0.7295759902967341,GOOGL,0.5967243902967463,-0.18412541470238408,5,4,3,1,2,3
2015-03-20,-0.4245746781595444,-0.4199589251734052,-0.41393040643241596,-0.4842547993994524,-0.5479562052897973,-0.4982671321653082,-0.4920093492695125,-0.47819204931487086,-0.47072978755391237,-0.4909023650606973,-0.48184036663323754,-1.5720443141063358,-0.7079240673632776,-0.7059406576541252,-0.148320570981734,-0.48337561691059233,-0.4716955528546386,-0.36351400081073904,-0.5939283003922372,0.655402893107865,0.6837560933334931,-0.7352342571674774,-0.9924296199886706,-0.1906440999304569,MSFT,0.5967243902967463,0.35310787297653573,5,4,3,1,2,1
2015-03-20,-1.0948459725182054,-1.0962152669706544,-1.094265139970713,-1.0907853357511246,1.0550755503862081,-1.0923345086183867,-1.092902358406539,-1.0956200253060222,-1.1102978373521293,-1.0931220919632751,-1.094595471325963,0.5136224881274342,-0.39785119343364556,-0.4218300347309153,-0.0070364277333787245,-1.0983402660463988,-1.0908735116476664,-0.674157124089407,0.9115787478435678,0.332527984350156,0.6828998227289241,0.25778708446128623,0.2691053712631707,-0.6261124930388499,NVDA,0.5967243902967463,0.3517803881190746,5,4,3,1,2,2
2015-03-27,-0.5833748943535646,-0.5949655793257012,-0.5899657613400582,-0.6405840194989431,0.11212542027983555,-0.6283697025538953,-0.628578712587178,-0.6250042774130092,-0.6478054136747103,-0.6280824781330886,-0.6262609780543201,-0.8643104388080262,-0.3029037657095643,-0.23650762948073148,-0.2628186236465048,-0.6354828851750909,-0.6124124926145715,-0.7079630035583457,0.2552946779470236,-0.7091148935073199,-0.6782121622879581,0.2587505970352405,-0.7475470724153247,-0.5267960981097005,AAPL,-1.516790945509776,0.7454691751520018,3,2,1,4,5,3
2015-03-27,-0.7944529938973189,-0.8010809823929447,-0.7973521746931566,-0.7895328901516766,-0.4928298366277878,-0.786377901274547,-0.786306948106264,-0.783690710570702,-0.8085797109576391,-0.7858290417536451,-0.7851646975060211,-1.1346267376552182,-0.31401815323943594,-0.25732147945600964,-0.23555264609928597,-0.7922073624170052,-0.7730200440497451,-0.7644920393258416,-0.5295028944478873,-0.5403464228573336,-0.6756232745890082,0.3180385987594839,-0.7698433429373724,-0.19684411209497074,AMZN,-1.516790945509776,0.7494827535694855,3,2,1,4,5,2
2015-03-27,-0.6404053125532746,-0.6415489366752638,-0.6369085226487626,-0.6362229039167684,-0.5161121933429468,-0.627411627306518,-0.6290188875569627,-0.6259504631715236,-0.6493527574124229,-0.627649355413396,-0.6281875562571975,-0.8869073740555933,-0.21831581217008628,-0.19341481418241477,-0.1196138671515812,-0.637368548276295,-0.6123169574703011,-0.7634485000107241,-0.5938648181852689,0.4110809402943672,-0.4987602425645991,0.3375535656567611,-1.0101461311645763,0.25151167249380246,GOOGL,-1.516790945509776,1.0236752758916439,3,2,1,4,5,1
2015-03-27,-0.4014675259579377,-0.4169278163047692,-0.4192952934391251,-0.5117633746100922,-0.6009421335439882,-0.4898266241760887,-0.49233440155489194,-0.48387598322277525,-0.47665154016018957,-0.48980116753741526,-0.4832211561439099,-1.007186027007567,-0.6116333118300012,-0.6756582203286163,0.0717906429198612,-0.492556745182836,-0.47349826936755407,-0.5223277037857686,-0.5841150365597888,-0.6098997842129643,-1.248749680890123,0.6838847517466097,-0.7321119541174019,-0.9973531501822827,MSFT,-1.516790945509776,-0.13904082964856532,3,2,1,4,5,4
2015-03-27,-1.0948459725182054,-1.0963747990163721,-1.095271056284471,-1.0917917470393184,1.2739522602202635,-1.0924964368292112,-1.0929125162904572,-1.0955774043259088,-1.1101720200940313,-1.0932184001733207,-1.094583850537158,-0.90645919222982,-0.4021829906996566,-0.4235465034944632,-0.015861339080419236,-1.0981808324813094,-1.0909602972167496,-0.31922112073631537,1.1376240662323298,-0.4613887224087584,-2.6939739166837593,0.6830289793740764,0.260780251038382,0.2658611670795667,NVDA,-1.516790945509776,-2.3795863749645667,3,2,1,4,5,5
2015-04-03,-0.5959936937828106,-0.6011873291086905,-0.5879539287125423,-0.6328681996227878,-0.08915918252888212,-0.6343509258412202,-0.6295758781918057,-0.628774103104027,-0.6420261612778809,-0.6309508361522642,-0.6278900835844506,-0.2550694291421058,-0.3823215491986346,-0.33252984161751076,-0.22828046330753932,-0.6417641985318943,-0.6133955410071363,-0.8591628324235308,0.17995128447855788,-0.632466783269741,0.21601040996731524,-0.6772910251737527,0.26174363831330155,-0.7521446206628244,AAPL,-0.39512425608203294,0.8029779473149214,1,2,5,4,3,1
